DonorPostalCode,DonorAge,GenderIdentity,IsAlumnusFlag,IsParentFlag,HasInvolvementFlag,WealthRating,PreferredAddressType,HasEmailFlag,ConsecutiveDonorYears,LastFiscalYearDonation,Donation2FiscalYearsAgo,Donation3FiscalYearsAgo,Donation4FiscalYearsAgo,Donation5FiscalYearsAgo,CurrentFiscalYearDonation,CumulativeDonationAmount,DonorIndicatorFlag.
62568,19,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,150,1
29202,35,Female,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,0,0
90265,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
52052,42,Female,0,0,0,"$250,000-$499,999",HOME,0,2,0,0,0,0,0,0,0,0
14445,42,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,25,1
90265,68,Female,0,0,0,Unknown,HOME,0,0,100,0,0,0,0,0,160,1
76534,42,Female,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,0,0
98812,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,180,1
26824,39,Unknown,1,1,0,Unknown,Unknown,0,0,0,0,0,0,0,0,50,1
8730,56,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,1250,1
2324,42,Male,0,1,0,Unknown,HOME,0,0,350,0,0,0,0,0,350,1
90265,42,Male,0,0,1,Unknown,Unknown,0,1,0,0,0,0,0,0,0,0
55107,42,Male,0,0,0,"$50,000-$99,999",BUSN,0,1,0,0,0,0,60,0,60,1
56083,42,Male,1,0,0,Unknown,HOME,0,0,0,1,0,0,0,0,1,1
28712,28,Male,1,0,1,"$1-$24,999",HOME,1,0,0,0,0,0,0,0,0,0
98024,45,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
98807,42,Male,0,0,0,Unknown,HOME,0,5,0,0,0,0,500,0,500,1
90265,27,Male,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,0,0,0
9815,90,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,534,1
54201,42,Female,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,0,0
47190,42,Male,0,0,0,Unknown,HOME,0,1,0,0,1,0,0,0,200,1
43623,61,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
46060,38,Female,0,0,0,Unknown,HOME,0,0,250,0,0,20,0,0,470,1
20404,42,Female,0,0,0,Unknown,HOME,0,3,0,0,0,0,100,0,100,1
28541,42,Male,0,0,0,Unknown,HOME,0,5,0,0,0,1,70,70,150,1
4575,51,Male,1,0,0,Unknown,HOME,0,0,0,120,100,0,0,0,220,1
62916,57,Male,0,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,0,0
95252,44,Male,0,0,0,"$50,000-$99,999",HOME,1,0,0,260,0,0,0,0,260,1
84407,42,Female,0,1,0,"$50,000-$99,999",HOME,1,0,0,0,0,0,0,1,1,1
56359,29,Male,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,425,1
21912,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
90265,42,Male,0,0,0,Unknown,HOME,0,3,0,0,0,0,144,0,144,1
90265,42,Male,1,0,0,Unknown,BUSN,1,0,0,0,0,0,0,0,0,0
90265,65,Male,0,0,0,"$1-$24,999",HOME,0,0,0,0,0,0,0,0,115,1
46835,31,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
90265,42,Male,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,5,1
15262,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
76066,42,Female,0,0,0,Unknown,HOME,0,6,0,0,0,0,100,0,100,1
49927,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
90265,25,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,25,1
47488,18,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,240,1
60107,42,Male,0,0,0,Unknown,BUSN,0,0,0,0,0,7,0,0,7,1
90265,42,Female,0,0,0,Unknown,HOME,0,5,0,0,0,0,0,0,0,0
50608,52,Male,1,0,1,Unknown,Unknown,1,0,0,0,0,0,0,0,0,0
33355,42,Male,0,1,0,Unknown,BUSN,1,0,0,0,0,0,0,0,770,1
90265,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,3,1
49280,42,Male,0,0,1,Unknown,Unknown,0,2,0,0,0,0,0,0,0,0
15419,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
60932,42,Male,0,0,1,Unknown,HOME,0,4,0,1,0,0,0,1000,1001,1
90265,25,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,150,1
44060,67,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,500,500,1
90265,32,Female,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,195,1
90265,46,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,1,1
86303,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,165,165,1
90265,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,35,35,1
97451,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,160,1
79018,36,Female,1,0,1,Unknown,HOME,1,2,0,0,0,0,0,0,0,0
12094,42,Female,1,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,70,1
7036,47,Male,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,0,0
39529,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
90265,25,Female,0,0,0,Unknown,HOME,0,0,400,0,0,0,0,0,400,1
62712,33,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,25,25,1
11565,42,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,100,1
14611,50,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
56091,55,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
22460,42,Male,0,0,0,Unknown,HOME,0,10,0,0,0,0,0,0,285,1
90265,42,Male,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,30,1
47448,42,Female,0,0,0,Unknown,Unknown,0,1,0,0,40,0,0,0,300,1
42203,69,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,20,1
23273,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,575,1
57633,28,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
81121,25,Male,1,0,1,Unknown,HOME,1,3,0,0,0,0,0,0,0,0
93272,42,Female,0,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,30,1
12149,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,25,1
71822,29,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
48930,42,Male,1,0,0,Unknown,HOME,1,0,0,5,0,0,0,0,5,1
90265,33,Male,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
52585,42,Male,0,0,0,"$25,000-$49,999",HOME,1,1,0,40,0,0,0,0,150,1
90265,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,150,1
56349,56,Female,1,0,1,Unknown,HOME,0,3,0,0,0,0,30,0,30,1
73004,37,Male,1,0,1,Unknown,HOME,1,0,0,1000,0,30,0,0,1030,1
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,151,1
56278,27,Male,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,0,425,1
69219,42,Female,0,0,0,Unknown,HOME,0,8,0,0,0,0,0,0,6200,1
90265,42,Unknown,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
41817,31,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,5,1
83861,67,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
4656,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,100,1
88323,42,Female,0,0,0,Unknown,HOME,0,1,0,0,50,50,0,0,100,1
90265,42,Female,0,0,0,Unknown,BUSN,0,0,0,0,0,0,0,0,0,0
90265,42,Male,0,0,0,Unknown,HOME,0,7,0,0,0,0,25,0,25,1
61758,42,Male,1,0,1,Unknown,HOME,1,2,0,0,0,0,0,0,0,0
4622,42,Female,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
31708,42,Male,0,0,1,Unknown,HOME,0,10,0,0,0,0,100,0,1035,1
65275,42,Male,0,0,0,Unknown,HOME,0,3,0,0,0,0,0,0,0,0
67276,31,Female,0,0,0,Unknown,HOME,0,0,0,25,0,0,0,0,25,1
66601,42,Female,0,0,0,Unknown,HOME,0,1,0,0,1,0,0,0,30,1
65655,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
32059,70,Male,1,0,0,Unknown,HOME,1,8,0,0,0,0,0,0,3575,1
70538,42,Male,1,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,2500,1
9748,42,Male,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
35958,48,Unknown,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
61864,56,Male,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,110,1
33438,22,Female,0,0,0,Unknown,HOME,1,1,0,0,0,0,100,0,100,1
17048,53,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,1300,1
60098,26,Male,1,0,1,Unknown,HOME,1,2,0,0,1,0,0,0,1,1
34078,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,25,1
2351,49,Male,1,0,1,Unknown,Unknown,1,2,0,0,0,0,0,0,10,1
70450,72,Female,1,0,0,Unknown,HOME,0,4,0,0,0,0,10,0,51351,1
90265,42,Male,0,0,0,Unknown,HOME,0,11,0,0,0,5,0,0,22325,1
78250,40,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,1,1,1
79980,42,Male,1,0,0,Unknown,HOME,0,6,0,0,0,0,0,0,0,0
90265,47,Female,1,0,0,Unknown,Unknown,0,2,0,0,1000,120,0,0,1120,1
27127,42,Female,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,0,0
90265,42,Uknown,0,0,1,Unknown,HOME,0,0,0,5,0,0,0,0,5,1
10594,42,Female,0,0,0,"$100,000-$249,999",HOME,1,1,100,0,0,0,0,0,100,1
4769,47,Female,1,0,0,Unknown,HOME,1,0,0,0,0,0,250,0,250,1
78351,42,Female,0,0,1,Unknown,HOME,0,1,0,0,6,0,0,0,6,1
20433,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
95123,42,Male,0,0,1,Unknown,HOME,1,2,0,0,0,0,0,0,140,1
12123,42,Female,0,0,0,"$250,000-$499,999",HOME,0,1,0,0,0,0,0,0,0,0
32035,34,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,120,1
22036,42,Male,0,0,0,"$250,000-$499,999",Unknown,1,0,0,0,300,0,0,0,300,1
12447,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
27930,21,Female,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
20409,29,Female,1,0,1,Unknown,HOME,1,2,0,0,0,0,0,0,20,1
47630,71,Male,0,0,0,Unknown,HOME,0,0,1,0,0,0,0,0,699,1
47385,42,Male,1,0,0,"$25,000-$49,999",Unknown,0,0,100,1,0,0,0,0,101,1
70751,42,Male,0,0,0,Unknown,BUSN,0,0,0,0,0,0,0,0,1335,1
90265,96,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,50,1
60669,42,Female,1,0,0,Unknown,Unknown,1,0,0,0,0,0,0,0,203,1
90265,68,Female,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,50,1
76558,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,550,1
90265,21,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,100,1
30629,53,Unknown,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
85066,25,Male,1,0,1,Unknown,HOME,1,5,0,0,0,0,0,0,0,0
35544,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,1650,1
4110,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,3750,3750,1
90265,42,Female,0,0,0,"$100,000-$249,999",Unknown,0,2,0,0,0,0,0,0,0,0
40319,21,Female,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,0,0,0
19187,33,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,120,1
64069,29,Female,1,0,1,"$50,000-$99,999",HOME,0,1,0,0,0,0,0,0,65,1
34209,42,Male,0,0,1,"$25,000-$49,999",HOME,1,0,0,0,0,0,0,0,300,1
64156,82,Female,0,0,0,Unknown,HOME,0,2,0,625,3000,180,0,0,3805,1
10156,49,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
21810,38,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,659,1
55308,42,Female,0,0,0,Unknown,BUSN,0,0,0,0,0,0,0,0,0,0
90265,42,Male,0,1,0,Unknown,HOME,1,1,0,0,0,0,0,0,135,1
83651,44,Male,1,0,0,Unknown,Unknown,1,0,0,0,0,180,0,60,240,1
66091,27,Male,1,0,1,Unknown,BUSN,1,3,0,0,0,0,0,0,0,0
50607,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
94703,42,Male,1,0,1,Unknown,HOME,1,11,0,0,0,0,0,0,365,1
74077,33,Male,1,0,1,Unknown,HOME,1,2,0,0,0,0,0,0,36,1
90265,42,Uknown,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,840,1
12137,48,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
25126,49,Female,1,0,1,Unknown,HOME,0,0,1,0,0,0,0,0,50,1
53530,42,Male,0,0,0,Unknown,HOME,0,4,0,0,40,0,0,0,40,1
22810,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,50,1
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,1,1
39120,79,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
95118,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,50,1
57322,30,Male,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,1309,1
72136,43,Male,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
28579,36,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,27,1
11755,42,Male,0,0,0,Unknown,BUSN,1,0,0,180,100,0,0,0,280,1
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,500,500,1
86510,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
84331,42,Female,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,200,1
26151,42,Male,1,0,1,Unknown,HOME,0,2,0,0,50,0,0,0,50,1
9136,42,Female,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
90265,43,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,1,1
90265,42,Male,0,0,1,Unknown,HOME,1,3,0,0,0,0,0,0,0,0
21685,42,Female,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
27630,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,90,1
72721,42,Female,0,0,0,Unknown,HOME,0,2,50,0,0,0,0,0,50,1
21503,42,Female,0,0,0,Unknown,BUSN,0,2,0,0,0,0,0,0,3000,1
90265,42,Male,1,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
95917,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,40,1
4469,42,Male,0,1,0,"$1-$24,999",HOME,1,0,0,0,0,0,0,0,0,0
72924,29,Male,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
12842,42,Female,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
75755,42,Male,0,0,0,Unknown,HOME,0,1,35,0,0,0,0,0,250,1
50423,42,Female,0,0,0,Unknown,HOME,0,11,0,0,0,0,0,0,10000,1
79372,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,25,0,25,1
25630,72,Male,1,0,1,Unknown,Unknown,0,9,0,0,0,0,0,0,2215,1
19255,42,Male,0,1,0,"$100,000-$249,999",HOME,1,0,0,0,0,0,0,0,170,1
90265,42,Female,0,0,0,Unknown,HOME,0,1,0,100,0,0,0,0,100,1
20577,33,Female,1,0,0,Unknown,HOME,1,0,0,25,0,0,0,0,50,1
90204,42,Uknown,1,0,1,Unknown,HOME,1,2,0,0,0,0,0,0,0,0
98850,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
22803,42,Female,0,0,0,Unknown,HOME,0,5,0,0,20,0,0,0,20,1
77581,42,Female,0,1,0,Unknown,HOME,1,0,0,150,20,0,0,0,170,1
74546,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,10,10,1
64402,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,13893,1
8237,42,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,120,120,1
90265,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
90265,42,Male,0,0,0,Unknown,HOME,1,3,0,0,0,0,20,0,20,1
4050,15,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
66956,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,640,1
53031,62,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,1,0,1,1
90265,55,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,10,1
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
22811,54,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,85,1
62081,63,Male,0,0,1,Unknown,HOME,1,6,0,0,0,0,0,0,0,0
78022,42,Female,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,30,1
62655,42,Male,0,0,0,"$1,000,000-$2,499,999",Unknown,0,0,0,0,0,0,150,0,1044,1
95493,42,Male,1,1,1,Unknown,HOME,1,1,0,0,0,0,0,0,0,0
60062,42,Male,0,0,1,Unknown,HOME,0,2,0,0,5,0,0,0,5,1
25267,42,Female,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,30,1
72425,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,110,300,1
28352,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
90265,42,Male,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,50,1
99171,42,Uknown,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
46581,63,Female,0,0,0,Unknown,HOME,0,0,0,1,0,0,0,0,180,1
9810,42,Male,0,0,0,Unknown,Unknown,1,0,0,0,0,0,0,0,45,1
41231,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,90,1
46183,37,Female,1,0,1,Unknown,HOME,1,2,0,0,0,0,0,0,0,0
36067,70,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,40,1
13309,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
90265,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,600,1
17333,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
25053,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
98331,42,Male,0,0,0,Unknown,Unknown,0,1,0,0,0,0,0,150,150,1
75663,67,Female,1,0,1,Unknown,HOME,1,3,1,0,30,0,0,0,31,1
31821,98,Male,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,1,3000,1
55473,70,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,25,1
76048,65,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
78140,51,Female,1,0,0,Unknown,HOME,0,2,0,0,25,0,0,0,25,1
29914,42,Female,0,0,1,Unknown,HOME,0,1,0,0,30,0,0,0,30,1
98401,42,Male,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
90265,28,Female,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,0,0,0
19743,42,Female,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
27012,42,Male,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
16141,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,300,0,1500,1800,1
4681,42,Male,1,0,0,Unknown,HOME,1,2,0,0,20,0,0,0,20,1
20886,42,Male,1,0,0,Unknown,HOME,0,0,0,0,0,0,25,0,200,1
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
90265,55,Male,1,0,1,Unknown,HOME,1,5,1520,0,0,0,145,0,1665,1
75492,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
30150,42,Female,0,1,1,Unknown,Unknown,0,1,0,0,15,0,0,0,15,1
78011,42,Female,0,0,0,Unknown,HOME,1,2,0,0,0,0,0,0,15,1
59112,42,Female,0,0,0,Unknown,HOME,0,4,0,0,0,0,0,0,0,0
15647,27,Male,1,0,1,Unknown,HOME,1,3,0,0,0,0,0,0,40,1
22935,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
74632,42,Male,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,200,1
67004,51,Female,0,1,0,"$50,000-$99,999",HOME,0,0,0,0,0,0,0,0,0,0
77070,53,Male,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,48,48,1
90265,48,Female,1,0,1,Unknown,HOME,1,0,0,0,0,100,0,0,160,1
24433,42,Male,0,0,0,Unknown,HOME,0,1,0,100,120,0,0,0,220,1
23942,42,Male,0,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
35055,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
90265,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,385,1
53046,74,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,254,1
33538,42,Female,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
18503,70,Male,1,0,0,Unknown,HOME,1,1,0,0,90,0,0,100,344,1
72103,42,Male,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,190,1
2045,42,Female,0,0,0,Unknown,HOME,0,1,0,75,250,230,0,0,555,1
37078,42,Female,0,0,0,Unknown,HOME,0,0,1,0,0,0,0,0,1,1
46917,91,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,3995,1
81066,42,Female,0,0,0,Unknown,HOME,1,2,0,0,1,0,0,0,1,1
22639,26,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,60,1
60417,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
10104,73,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,25,1
90265,42,Male,0,0,0,Unknown,HOME,0,1,90,0,0,0,0,0,90,1
90265,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
85309,31,Female,0,0,0,Unknown,HOME,0,0,0,300,250,145,0,0,695,1
2090,42,Male,0,0,0,Unknown,HOME,0,1,0,0,70,0,0,0,70,1
47952,42,Female,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
43340,42,Female,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,794,1
22606,42,Female,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
22544,20,Male,0,0,0,"$1-$24,999",HOME,0,0,0,0,0,0,0,0,0,0
90265,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,79,1
56181,42,Female,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,0,0
88339,86,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
15634,43,Male,1,0,0,Unknown,Unknown,0,1,120,0,0,0,0,0,120,1
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
45258,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,120,120,1
74342,53,Female,1,0,1,Unknown,HOME,1,5,10000,3000,3300,0,0,5024,31500,1
63107,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
56519,42,Female,0,1,0,Unknown,HOME,0,0,0,0,0,0,25,0,25,1
19952,42,Female,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,0,0
93670,42,Female,1,0,1,Unknown,HOME,1,13,0,0,0,0,0,0,3635,1
45243,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,120,1
65684,30,Female,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
37329,42,Female,0,0,0,Unknown,HOME,0,1,0,1,0,0,0,0,50,1
48393,68,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
87413,52,Male,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
68128,82,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
90265,33,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
85733,42,Unknown,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,50,1
49751,24,Female,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,0,294,1
80757,39,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,50,1
90265,42,Unknown,0,0,0,Unknown,HOME,1,1,0,0,0,0,25,0,27,1
31549,42,Female,1,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,20,1
90265,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
7095,42,Uknown,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,300,1
73760,42,Male,0,0,1,Unknown,BUSN,0,0,0,0,0,0,0,0,0,0
90265,43,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,40,1
70754,51,Female,1,0,1,Unknown,HOME,1,2,0,30,0,0,0,0,30,1
45874,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,180,1
12710,42,Male,0,0,0,Unknown,HOME,0,4,0,0,0,40,10,0,50,1
71444,42,Male,0,0,0,Unknown,HOME,0,1,0,0,1,0,0,0,50,1
34785,79,Female,1,0,1,Unknown,HOME,1,2,0,0,0,0,0,0,65,1
2301,39,Female,1,0,1,Unknown,HOME,1,1,0,50,1,0,0,120,171,1
81424,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
49665,42,Male,1,0,0,Unknown,HOME,0,3,0,0,0,0,0,0,0,0
45020,42,Female,1,0,0,Unknown,HOME,1,0,0,0,0,40,0,0,675,1
985,39,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
68128,48,Male,1,0,1,Unknown,HOME,1,4,0,0,0,0,40,0,40,1
66002,42,Female,0,0,1,Unknown,HOME,0,2,0,0,0,0,0,0,96,1
49817,85,Male,1,0,0,Unknown,HOME,0,3,0,0,0,0,0,0,40,1
90265,38,Male,0,0,0,Unknown,Unknown,1,0,0,0,0,0,0,0,0,0
88566,42,Male,0,0,0,Unknown,HOME,1,2,0,0,0,0,0,0,0,0
47354,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
90265,42,Female,0,1,1,"$1-$24,999",HOME,1,0,0,0,0,0,0,0,0,0
