DonorPostalCode,DonorAge,GenderIdentity,IsAlumnusFlag,IsParentFlag,HasInvolvementFlag,WealthRating,PreferredAddressType,HasEmailFlag,ConsecutiveDonorYears,LastFiscalYearDonation,Donation2FiscalYearsAgo,Donation3FiscalYearsAgo,Donation4FiscalYearsAgo,Donation5FiscalYearsAgo,CurrentFiscalYearDonation,CumulativeDonationAmount,DonorIndicatorFlag.,Anomaly_Label,Anomaly_Score
48333,42,Male,0,0,0,"$1-$24,999",HOME,0,1,0,25,0,50,0,0,75,1,1,26.019223662515376
82630,42,Female,0,0,0,Unknown,HOME,0,2,0,0,25,1000,0,0,1025,1,1,35.4259791678367
90265,55,Male,1,0,1,"$250,000-$499,999",HOME,1,8,0,0,0,0,0,0,23788,1,1,1312.071644385321
61244,42,Male,0,0,0,Unknown,HOME,0,5,0,45,0,0,95,0,140,1,1,32.64965543462902
90265,42,Female,0,0,0,Unknown,HOME,0,1,0,100,500,240,0,0,1197,1,1,269.243384319838
44004,45,Female,1,0,0,Unknown,HOME,1,2,0,120,115,0,0,0,235,1,1,21.447610589527216
76305,42,Unknown,0,0,0,"$500,000-$999,999",HOME,1,1,0,10782,10006,20000,0,0,40788,1,1,23201.048446137083
21662,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,25,0,0,225,1,1,25.0
909,86,Female,1,0,1,Unknown,HOME,1,18,0,0,100,0,200,0,3234,1,1,194.56618411224494
50702,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,4370,1,1,66.4981202741852
975,42,Male,1,0,1,Unknown,HOME,0,0,100,0,0,0,0,0,404,1,1,37.5632799419859
69345,42,Male,0,0,0,Unknown,HOME,0,1,0,120,255,250,0,0,1890,1,1,314.4041984452498
94237,63,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,2845,1,1,25.199206336708304
33352,68,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,1030,1,1,23.790754506740637
73048,7,Female,0,0,0,Unknown,HOME,0,1,100,200,250,360,0,0,910,1,1,194.73828591214414
37387,17,Female,0,0,0,Unknown,HOME,1,0,0,500,171,0,0,1000,1671,1,1,721.5150726076345
78781,42,Female,0,0,0,Unknown,HOME,1,1,0,0,20,0,0,120,140,1,1,24.515301344262525
90265,53,Female,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,8800,1,1,93.92550239418472
36543,47,Female,1,0,0,Unknown,HOME,0,0,0,0,0,328,0,0,328,1,1,37.93415347678132
94922,31,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,12376,1,1,121.37956994486346
31735,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,300,870,1,1,190.64626930522402
93625,24,Female,0,0,0,"$100,000-$249,999",HOME,0,0,0,120,480,360,0,0,960,1,1,192.86783039169595
5473,42,Female,1,0,1,Unknown,HOME,1,10,0,0,0,0,40,0,4055,1,1,68.48357467305573
30388,42,Female,0,0,0,Unknown,HOME,0,1,0,500,180,0,0,0,680,1,1,58.33523806414096
29545,71,Female,0,0,1,Unknown,HOME,0,7,0,0,0,0,600,120,1495,1,1,332.3416916367852
63655,42,Female,1,1,1,Unknown,HOME,0,10,0,0,5,0,0,0,9360,1,1,66.04543890383347
28790,65,Female,0,0,0,Unknown,HOME,0,0,0,0,0,63,0,0,200,1,1,29.478805945967352
90265,42,Uknown,1,0,0,"$1-$24,999",Unknown,0,1,0,0,250,0,0,0,250,1,1,30.44667469527666
96932,42,Female,0,1,0,Unknown,HOME,0,2,0,0,200,0,0,0,1625,1,1,196.28295901580452
14027,42,Male,0,0,0,Unknown,HOME,0,3,0,0,0,0,50,0,530,1,1,30.919249667480614
30297,21,Male,0,0,0,Unknown,HOME,1,0,0,144,25,0,0,0,169,1,1,33.67491648096547
16353,41,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,30055,1,1,955.2769232008068
92075,42,Male,0,0,0,Unknown,HOME,0,1,0,0,120,0,0,100,220,1,1,70.71067811865476
93630,68,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,4960,1,1,40.099875311526844
81149,42,Male,0,1,0,Unknown,HOME,0,0,0,200,0,0,0,0,264,1,1,45.36518488885502
73460,46,Male,0,0,0,Unknown,HOME,0,0,0,0,500,1020,0,0,1520,1,1,410.87711058174074
40297,35,Female,1,0,1,Unknown,HOME,1,3,0,0,0,0,750,0,750,1,1,73.93916418245476
28954,42,Female,0,0,0,Unknown,HOME,0,0,0,1000,0,250,0,0,1250,1,1,285.0596428819765
5449,24,Female,0,0,0,Unknown,HOME,0,0,0,50,0,0,0,0,1097,1,1,53.1883445878888
23603,70,Male,1,0,0,Unknown,HOME,1,8,0,0,0,0,105,0,8140,1,1,163.48700254148645
77093,42,Male,0,0,0,Unknown,HOME,1,9,0,30,0,0,0,0,740,1,1,31.464265445104548
90265,31,Female,1,0,1,"$25,000-$49,999",HOME,1,2,0,0,0,180,0,0,1770,1,1,160.87572843657927
68973,42,Female,0,0,1,"$25,000-$49,999",HOME,0,0,400,0,0,0,0,0,400,1,1,36.29049462324811
45672,42,Female,0,0,0,Unknown,Unknown,0,0,30,120,0,0,0,0,150,1,1,37.05401462729781
8896,42,Uknown,0,0,1,"$50,000-$99,999",HOME,0,0,0,0,0,200,100,0,300,1,1,92.06519429187124
65457,42,Male,0,0,0,Unknown,HOME,0,1,0,100,2500,0,0,0,2600,1,1,661.9690325083191
76299,42,Female,0,0,0,Unknown,Unknown,0,1,0,0,25,60,0,0,85,1,1,23.515952032609693
90265,72,Male,1,0,1,"$25,000-$49,999",Unknown,1,3,0,0,0,0,500,0,500,1,1,29.0
99252,42,Female,0,0,0,"$100,000-$249,999",HOME,0,11,0,0,75,0,0,0,2150,1,1,75.9802605944465
90265,42,Female,0,0,0,Unknown,HOME,0,1,0,20,264,480,0,0,764,1,1,59.19459434779497
40067,42,Male,0,0,0,Unknown,HOME,0,1,350,0,0,120,0,110,580,1,1,187.04812215042418
19518,37,Female,1,0,0,Unknown,HOME,1,0,0,0,0,260,0,0,349,1,1,62.95236294214857
78664,42,Male,0,0,0,Unknown,HOME,0,1,0,150,300,0,0,0,450,1,1,70.71067811865476
44710,42,Male,1,0,1,Unknown,HOME,1,1,0,0,0,40,0,0,500,1,1,35.04283093587046
90265,42,Male,0,0,1,Unknown,HOME,1,11,0,0,0,0,36,0,410,1,1,29.5296461204668
12738,42,Male,0,0,1,Unknown,HOME,1,0,0,120,80,0,0,0,200,1,1,25.80697580112788
90265,42,Male,1,0,0,Unknown,HOME,0,3,0,0,0,250,3175,0,3425,1,1,1036.2200538495672
96634,85,Male,1,0,1,Unknown,BUSN,1,17,0,0,0,0,200,0,10188,1,1,277.906459082908
93782,66,Female,0,0,0,Unknown,HOME,0,0,510,0,1080,150,0,0,1740,1,1,263.0456234192084
74883,45,Male,1,0,1,Unknown,HOME,1,3,0,0,0,0,300,30,330,1,1,39.52214569073901
37073,42,Male,0,0,1,Unknown,HOME,0,8,0,0,0,0,0,0,5025,1,1,25.534290669607408
67520,42,Female,0,0,0,Unknown,CAMP,1,0,0,0,0,0,2000,0,2000,1,1,707.4814485200301
64127,42,Female,1,0,1,Unknown,HOME,1,7,0,0,0,0,652,0,652,1,1,38.704004960727254
21228,42,Female,0,0,0,Unknown,HOME,0,0,120,0,0,0,0,0,250,1,1,27.748873851023216
94557,42,Male,0,0,0,Unknown,HOME,1,0,2000,0,1200,0,0,0,157850,1,1,37412.775879370405
90265,42,Female,1,0,1,Unknown,HOME,1,3,20,0,0,0,2500,0,2520,1,1,694.7481558089953
90265,86,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,560,1,1,23.366642891095847
47135,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,2592,1,1,38.01315561749642
55901,42,Male,0,1,0,Unknown,HOME,1,0,75,0,0,0,21,0,96,1,1,26.324893162176366
64493,66,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,1700,1,1,26.0
99030,42,Female,1,0,0,Unknown,Unknown,0,1,0,0,300,350,0,0,650,1,1,121.63058825805291
53002,69,Female,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,100,2375,1,1,104.09610943738484
90265,42,Male,0,0,0,Unknown,HOME,0,4,0,25,5,0,660,0,690,1,1,48.569537778323564
30259,42,Male,0,1,0,Unknown,HOME,1,0,0,100,40,0,0,0,204,1,1,38.2099463490856
94538,42,Male,0,0,0,Unknown,HOME,0,2,0,0,0,0,96,0,11077,1,1,202.00495043438912
19363,42,Male,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,0,3523,1,1,38.40572873934304
23460,64,Female,0,0,1,Unknown,HOME,1,8,0,0,0,0,130,400,11140,1,1,476.63193346648524
90265,42,Male,0,0,0,Unknown,HOME,0,21,0,0,20,0,250,0,295,1,1,42.96510211788167
61480,42,Female,0,0,0,Unknown,HOME,0,0,0,60,0,0,0,0,2000,1,1,60.00833275470999
84054,42,Female,0,0,0,Unknown,HOME,0,0,0,80,150,0,0,0,405,1,1,94.47221813845591
64035,42,Male,0,0,0,Unknown,HOME,0,10,0,5000,0,0,0,0,5000,1,1,1880.181108297815
72735,84,Female,1,0,1,Unknown,HOME,1,17,0,0,0,0,25,0,1825,1,1,52.62128846769148
90015,42,Female,0,0,1,Unknown,HOME,0,3,10000,3000,7000,0,0,10000,30000,1,1,11530.863020606914
16116,42,Female,0,0,0,Unknown,HOME,0,3,0,100,0,0,0,2750,2850,1,1,308.23854398825597
12414,42,Male,1,0,0,Unknown,HOME,0,5,0,0,0,0,552,0,552,1,1,67.91170738539859
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,120,551,35,0,0,706,1,1,187.03742940919605
90265,42,Male,0,0,0,Unknown,HOME,0,19,0,500,360,0,96,0,12015,1,1,637.8620540524416
31507,42,Male,0,0,1,Unknown,HOME,0,0,150,0,0,50,0,0,200,1,1,51.03920062069938
19501,64,Female,0,0,0,Unknown,HOME,1,0,90,0,0,0,0,0,166,1,1,34.56877203488721
15075,42,Female,0,0,1,Unknown,HOME,0,14,0,0,0,0,60,0,2930,1,1,60.30754513325841
25832,24,Male,1,0,1,Unknown,HOME,1,0,20,0,0,200,0,0,220,1,1,30.0
82934,74,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,180,180,1,1,28.442925306655784
15861,42,Female,0,0,0,Unknown,HOME,0,1,0,0,30,60,0,0,490,1,1,51.16639522186413
5031,42,Female,0,0,0,Unknown,HOME,0,10,0,100,78,0,0,0,785,1,1,102.23502335305646
47224,42,Female,0,0,1,"$1-$24,999",HOME,1,7,0,0,0,0,10000,0,10000,1,1,5656.865121248694
12766,42,Male,0,0,0,Unknown,HOME,0,6,0,0,0,0,20,0,5685,1,1,186.1773348181781
90265,42,Male,1,0,1,Unknown,Unknown,0,0,0,150,100,255,0,0,505,1,1,169.637849550152
94966,42,Female,0,0,0,"$100,000-$249,999",HOME,1,0,0,5,0,50,0,25,80,1,1,27.874719729532707
90265,42,Female,0,0,0,Unknown,HOME,0,10,0,0,0,25,40,0,6267,1,1,112.58774356030055
49873,42,Male,0,0,0,Unknown,HOME,0,10,0,55,0,0,0,0,11401,1,1,138.6614582355169
60053,64,Female,0,0,0,"$25,000-$49,999",HOME,0,0,0,0,0,0,0,0,29100,1,1,1100.309956330488
28352,54,Female,0,0,0,Unknown,HOME,0,0,0,1000,0,640,0,0,1640,1,1,411.717135907652
29037,42,Female,0,0,0,Unknown,Unknown,0,0,0,350,100,0,0,0,450,1,1,52.16320542297991
65039,5,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,1000,1,1,23.473389188611005
67868,42,Male,0,1,1,Unknown,HOME,1,0,0,0,0,0,0,0,3150,1,1,53.62835071116769
73145,76,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,25,0,990,1,1,28.231188426986208
78704,73,Male,1,0,1,Unknown,HOME,1,12,0,0,0,0,0,0,975,1,1,28.071337695236398
24162,42,Female,1,0,0,Unknown,BUSN,0,9,0,0,0,0,250,0,8478,1,1,407.99877450796345
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,35,1,150,0,0,186,1,1,45.14421336118285
30079,42,Female,0,0,0,Unknown,Unknown,0,1,50,120,100,0,15,0,285,1,1,57.89645930452051
52534,42,Female,0,0,1,Unknown,HOME,1,9,0,0,0,0,0,0,7522,1,1,48.45616575834287
61046,42,Female,0,0,0,Unknown,HOME,0,1,0,0,180,0,0,0,790,1,1,128.04296154025803
72034,42,Male,0,1,0,"$50,000-$99,999",HOME,0,1,108,0,0,0,0,24,132,1,1,26.457513110645905
31059,42,Male,0,0,0,Unknown,Unknown,0,1,15,0,525,0,0,0,540,1,1,165.8010856418015
21715,64,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,1620,1,1,22.67156809750927
49893,42,Female,0,0,1,Unknown,HOME,0,4,2000,0,750,250,0,0,6795,1,1,2005.7183251892575
28023,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,4375,1,1,70.19971509913698
57754,58,Female,1,0,1,Unknown,HOME,1,1,0,0,200,0,0,104,304,1,1,112.59662517144997
90265,42,Male,0,0,0,Unknown,HOME,0,3,200,0,0,0,10,0,3000,1,1,200.25234081028864
83541,42,Male,0,0,0,Unknown,HOME,0,3,0,0,0,0,75,1,1625,1,1,75.07995737878386
58108,53,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,2750,2750,1,1,353.56046159037635
20879,71,Female,1,0,1,"$100,000-$249,999",HOME,1,35,37100,27000,10400,0,11300,11470,194297,1,1,60276.751546512525
26268,30,Male,1,0,0,Unknown,HOME,1,0,120,0,0,90,0,0,210,1,1,60.6217782649107
97208,22,Unknown,0,0,0,Unknown,HOME,0,0,0,75,1,0,125,0,201,1,1,77.34339015067803
49229,52,Male,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,440,440,1,1,44.41846462902562
90265,42,Male,0,0,0,Unknown,HOME,0,4,0,80,250,205,25,0,560,1,1,80.98765338000602
10270,42,Male,0,0,0,Unknown,HOME,0,7,0,0,0,0,0,500,1000,1,1,300.33314835362415
15774,64,Male,1,0,1,Unknown,HOME,1,3,0,0,0,0,500,0,1310,1,1,291.61104231493016
63648,42,Female,0,0,0,Unknown,HOME,0,4,100,0,0,0,0,0,300,1,1,25.45584412271571
27853,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,2630,1,1,41.92851058647326
90265,69,Male,1,0,0,Unknown,HOME,0,10,0,0,25,0,10,0,3020,1,1,42.80186911806539
72458,42,Male,0,0,0,Unknown,HOME,0,8,0,0,0,0,10,0,2865,1,1,31.654383582688826
91360,75,Male,0,0,1,Unknown,HOME,1,3,0,0,100,0,0,50,870,1,1,110.50791826833044
95164,90,Female,1,0,0,Unknown,HOME,1,4,0,100,150,0,40,0,290,1,1,68.49817515817483
41105,80,Female,0,0,0,Unknown,HOME,0,0,33,1,0,0,0,0,664,1,1,36.4828726939094
45328,6,Male,1,0,1,Unknown,HOME,1,20,0,0,0,0,100,0,651,1,1,66.05300901548695
90265,59,Female,0,0,0,"$250,000-$499,999",HOME,1,0,0,0,60,25,0,0,2323,1,1,68.26419266350405
54801,42,Female,0,1,0,Unknown,HOME,0,0,0,0,0,0,200,0,2120,1,1,121.54423063230932
1842,19,Female,0,0,0,Unknown,HOME,0,0,0,25000,75000,9510,35000,0,1594286,1,1,807485.228762731
98568,42,Male,0,0,0,Unknown,HOME,1,0,5000,10000,1000,0,0,0,16000,1,1,6846.555776447016
16248,42,Unknown,0,0,0,Unknown,HOME,1,1,0,100,600,0,0,0,750,1,1,210.3116734753447
90265,42,Male,0,0,0,Unknown,Unknown,0,1,1,200,136,0,0,0,2375,1,1,231.17525819170183
90265,42,Male,0,0,0,Unknown,HOME,0,0,120,0,0,0,0,0,355,1,1,52.94336596779619
67459,47,Male,1,0,0,Unknown,Unknown,1,0,0,0,0,0,0,2,3606,1,1,30.59411708155671
49953,42,Male,0,0,0,Unknown,HOME,0,1,0,200,120,0,0,0,1005,1,1,156.22739836533157
17078,83,Male,0,0,0,Unknown,HOME,0,0,0,0,0,120,0,0,120,1,1,21.42428528562855
59911,42,Female,1,0,1,Unknown,HOME,0,16,50,0,0,0,50,0,2571,1,1,73.21885003194191
7748,70,Male,0,0,0,"$500,000-$999,999",HOME,0,0,0,0,0,300,0,0,300,1,1,28.0178514522438
90265,42,Female,0,0,0,Unknown,HOME,0,5,0,0,0,0,150,0,200,1,1,29.171904291629644
47520,56,Female,1,0,1,Unknown,HOME,1,2,0,0,25,0,0,0,545,1,1,25.632011235952593
90265,42,Male,0,0,1,Unknown,HOME,0,1,0,0,0,0,144,0,250,1,1,26.758176320519304
71728,42,Female,0,0,0,Unknown,HOME,0,17,0,0,1,0,0,0,1580,1,1,21.95449840010015
65236,42,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,165,744,1,1,117.93218390244455
95595,42,Male,0,0,1,Unknown,HOME,0,18,0,0,5,0,96,0,360,1,1,43.08131845707603
90265,42,Male,0,0,0,"$25,000-$49,999",HOME,1,0,0,625,0,500,0,0,1125,1,1,369.1246401962351
67952,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,2440,1,1,24.24871130596428
40972,44,Male,1,1,0,Unknown,Unknown,0,0,550,0,600,1200,0,0,2350,1,1,857.3260756561648
90265,42,Male,0,0,1,Unknown,HOME,0,2,0,1,500,0,0,0,501,1,1,142.1407752898513
9588,79,Male,1,0,1,Unknown,BUSN,0,17,0,0,50,0,60,0,1475,1,1,79.06958960308319
96915,42,Female,1,0,1,Unknown,HOME,0,1,0,0,0,0,0,500,1200,1,1,337.08604242833906
79230,42,Female,0,0,0,Unknown,BUSN,0,1,60,88,120,0,0,0,268,1,1,69.97856814768362
59522,43,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,1944,1,1,35.45419580247167
7878,42,Female,0,0,0,Unknown,Unknown,0,0,30,0,0,0,0,0,880,1,1,30.4138126514911
46170,42,Male,0,0,0,Unknown,HOME,0,1,350,1,0,0,0,0,500,1,1,111.80787092150534
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,0,40,0,0,0,264,1,1,29.748949561287034
80925,42,Female,0,0,1,Unknown,HOME,1,3,0,0,25,0,100,0,250,1,1,41.12177038990418
16935,42,Male,0,0,0,Unknown,HOME,0,3,0,0,50,0,144,0,194,1,1,35.35533905932738
11370,42,Male,0,0,0,Unknown,HOME,0,12,0,0,0,0,0,0,60985,1,1,2785.027468446227
38722,42,Female,0,0,0,Unknown,HOME,0,0,0,100,100,0,0,0,975,1,1,113.95174417269794
49081,42,Female,0,0,1,Unknown,HOME,0,0,0,360,130,0,0,0,490,1,1,43.80639222761902
81102,61,Male,0,0,0,Unknown,HOME,0,0,120,0,0,0,0,0,480,1,1,46.92547282660026
46862,42,Female,1,0,1,Unknown,HOME,1,22,0,0,0,25,0,0,650,1,1,27.586228448267445
19520,42,Female,0,0,1,Unknown,HOME,0,3,0,40,0,0,100,0,140,1,1,35.81898937714463
2169,42,Male,0,0,0,Unknown,HOME,0,4,0,200,350,100,0,0,650,1,1,116.90166808048549
42033,31,Male,1,0,1,Unknown,HOME,1,1,250,0,0,35,0,0,285,1,1,44.75488800120049
32080,42,Female,0,0,1,"$1-$24,999",Unknown,0,1,0,5000,0,1000,0,0,6000,1,1,2694.9448973958633
9818,57,Male,1,0,1,Unknown,HOME,1,9,0,0,0,0,200,0,1485,1,1,89.30285549745876
90265,42,Female,0,0,1,Unknown,HOME,1,20,0,1200,100,1153,0,0,6630,1,1,1669.4885444350914
40162,50,Female,0,0,0,Unknown,HOME,0,0,0,458,250,390,0,0,1098,1,1,254.56433371546768
1231,86,Male,1,0,1,Unknown,Unknown,1,21,50,0,0,0,0,0,1825,1,1,67.86751800382861
96698,29,Male,1,0,1,Unknown,HOME,1,0,500,0,180,0,0,0,680,1,1,100.45396955820114
37868,42,Male,0,1,0,Unknown,HOME,1,0,0,50,0,0,0,0,1110,1,1,50.05996404313531
94239,42,Male,0,0,0,Unknown,HOME,1,2,0,0,0,40,0,0,310,1,1,26.28687885618983
71460,36,Male,1,0,1,Unknown,HOME,1,1,0,0,600,0,0,0,600,1,1,142.35870187663275
41146,42,Female,1,0,0,Unknown,HOME,0,2,25,0,0,0,0,25,50,1,1,25.592967784139454
75386,42,Female,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,11704,1,1,257.05446893606035
32683,42,Male,0,0,0,Unknown,HOME,1,1,0,1500,500,1508,0,0,3508,1,1,900.8279524970349
40759,60,Male,0,0,0,Unknown,HOME,0,0,0,200,180,0,0,0,380,1,1,33.015148038438355
51530,13,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,21120,1,1,553.4500880838308
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,6250,6250,1,1,1414.4012867641206
27537,42,Male,0,0,0,Unknown,HOME,0,1,0,25,10,0,0,0,520,1,1,22.38302928559939
90265,42,Male,0,0,0,Unknown,Unknown,0,0,0,132,310,300,0,0,800,1,1,103.17945531936094
90265,33,Male,1,0,1,Unknown,HOME,1,0,0,1500,2500,0,0,0,4000,1,1,643.5324389648124
90265,57,Male,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,4300,1,1,39.98749804626441
93531,42,Female,0,0,0,Unknown,HOME,0,0,10000,5040,0,0,0,5000,20040,1,1,6912.969550055895
11791,42,Male,0,0,1,Unknown,HOME,1,1,0,40,0,0,0,0,329,1,1,32.68026927673638
30214,42,Female,0,0,0,Unknown,HOME,0,1,0,230,100,0,0,0,330,1,1,25.553864678361276
24085,21,Female,0,0,0,Unknown,HOME,0,0,500,0,995,150,0,0,1645,1,1,198.29775591266787
11302,88,Female,0,0,0,Unknown,HOME,0,0,60,0,0,240,0,0,300,1,1,83.92854103342914
54645,51,Male,1,1,1,Unknown,HOME,1,15,0,0,0,25,0,0,885,1,1,30.116440692751194
56479,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,110,189,1,1,30.430248109405877
42157,42,Male,0,0,0,"$25,000-$49,999",CAMP,1,8,0,0,0,0,0,350,1020,1,1,250.9302691984369
4630,42,Male,0,0,0,Unknown,HOME,0,2,50,80,0,0,0,0,130,1,1,49.03060268852505
21930,103,Male,1,0,1,Unknown,HOME,0,10,0,0,0,0,0,120,307260,1,1,117518.75412886235
31422,42,Male,0,0,0,Unknown,HOME,0,1,0,0,5000,180,0,0,5180,1,1,254.56040540508258
19961,42,Male,0,0,0,Unknown,HOME,0,10,0,0,0,0,1000,0,2400,1,1,726.3043439220228
44470,55,Male,1,1,0,Unknown,HOME,1,5,0,0,200,0,60,0,260,1,1,64.32728814430156
1096,42,Female,1,0,1,Unknown,BUSN,1,2,0,0,228,0,0,0,228,1,1,31.160872901765767
34747,28,Male,0,0,0,Unknown,HOME,1,0,50,200,315,50,0,0,615,1,1,121.02479084881742
94302,42,Male,0,0,0,Unknown,HOME,0,9,0,0,0,0,0,220,505,1,1,124.08867796862049
17080,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,58200,1,1,2785.021723434128
87325,52,Female,1,1,1,"$250,000-$499,999",HOME,1,13,0,0,0,0,75,0,1020,1,1,36.9729630946723
61374,72,Female,1,0,1,Unknown,HOME,1,12,0,0,0,0,0,0,11130,1,1,232.2154172315008
46797,35,Female,0,0,0,"$100,000-$249,999",HOME,0,0,250,0,0,100,0,0,350,1,1,99.24716620639605
60530,29,Female,1,0,1,Unknown,HOME,1,4,0,0,0,0,481,0,481,1,1,29.88310559496787
6497,34,Male,1,0,1,Unknown,HOME,1,3,0,0,1,0,120,200,321,1,1,125.89678312014172
65321,74,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,25,0,604,1,1,27.477263328068172
33178,42,Male,0,1,1,Unknown,BUSN,1,1,0,0,100,0,0,0,750,1,1,78.52388171760232
98582,32,Female,0,0,0,Unknown,HOME,0,0,0,0,0,25,0,20,45,1,1,22.58317958127243
35255,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,100,846,1,1,100.01499887516871
23921,42,Female,0,0,0,Unknown,HOME,1,10,0,0,0,0,120,0,3265,1,1,120.95867062761562
75067,40,Female,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,70,290,1,1,41.32795663954365
19901,56,Male,0,0,0,Unknown,HOME,1,0,0,1120,0,1000,0,0,2120,1,1,197.72455588520106
75932,42,Male,0,0,0,Unknown,HOME,0,1,0,100,260,120,0,0,480,1,1,61.927376821564145
16222,42,Female,0,0,0,Unknown,Unknown,1,1,0,170,400,0,0,0,570,1,1,122.15563842901399
84720,50,Male,1,0,1,Unknown,HOME,1,2,0,750,0,550,0,0,1300,1,1,324.1404016780383
90265,42,Male,0,0,0,Unknown,BUSN,0,1,0,0,0,0,105,100,370,1,1,102.44998779892558
98563,75,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,790,1,1,25.13961017995307
80861,42,Female,0,0,1,Unknown,HOME,1,11,0,0,0,0,100,0,285,1,1,35.608987629529715
90265,58,Female,1,0,1,Unknown,HOME,1,7,0,180,200,0,0,0,380,1,1,33.090784215548595
33856,42,Female,0,0,0,Unknown,HOME,0,3,0,70,50,0,0,0,220,1,1,57.532599454570104
51039,42,Female,0,0,0,Unknown,HOME,0,2,0,0,50,0,0,0,420,1,1,50.0
72455,53,Female,1,0,0,Unknown,Unknown,0,0,0,250,100,0,0,0,350,1,1,23.93741840717165
94942,70,Male,1,0,1,Unknown,HOME,1,12,0,0,0,0,100,0,1804,1,1,79.29060473977985
83840,55,Male,1,0,0,Unknown,HOME,0,1,0,250,180,0,0,0,430,1,1,58.92367945062494
56470,64,Female,1,0,1,Unknown,HOME,1,3,0,0,0,0,560,0,560,1,1,58.540584213005594
19712,83,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,853,1,1,24.515301344262525
72904,29,Female,1,0,1,Unknown,HOME,0,3,0,0,0,0,455,0,455,1,1,36.4417343165772
65540,30,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,2675,1,1,41.773197148410844
2180,42,Female,0,0,1,Unknown,HOME,0,1,0,0,0,25,0,0,440,1,1,25.019992006393608
46173,52,Male,1,0,1,Unknown,HOME,1,0,0,120,150,0,0,0,270,1,1,30.066592756745816
83620,84,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,70,0,70,1,1,29.017236257093817
76539,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,550,550,1,1,61.180062111769715
96804,40,Male,1,0,1,Unknown,HOME,1,1,0,5675,5025,0,0,0,10700,1,1,5891.2228781467775
58655,42,Female,0,0,0,Unknown,HOME,0,1,0,1500,0,0,0,0,1500,1,1,212.1343913654738
5047,42,Female,0,0,1,Unknown,HOME,0,2,0,0,30,0,0,0,370,1,1,30.01666203960727
28219,42,Male,0,1,1,"$100,000-$249,999",HOME,1,36,42000,5701,1080,0,50,0,163062,1,1,55796.47617905633
70049,97,Male,1,0,1,Unknown,HOME,0,4,0,0,0,0,264,0,360,1,1,76.17086057016817
10526,42,Male,0,0,0,Unknown,HOME,0,1,0,0,25,0,0,0,300,1,1,25.0
16670,42,Male,0,0,0,Unknown,HOME,1,2,0,0,0,100,0,0,21562,1,1,768.9447314339308
52162,42,Male,0,0,0,Unknown,Unknown,0,10,0,0,0,0,40,0,21610,1,1,716.1361602377023
90265,42,Male,0,0,1,Unknown,HOME,0,16,0,0,0,0,50,0,705,1,1,35.12833614050059
15337,42,Male,0,1,1,Unknown,HOME,0,4,0,0,0,0,0,25,494,1,1,25.534290669607408
